asin,userID,rating,Unnamed: 0.1,category,ratingCount,ratingAvg,pants,jeans,shirt,t-shirt,jacket,coat,hoodies,sweatshirts,blazer,sneaker,boot,oxford,blouseClean,skirtClean,tie
B0009GADHK,A3KSUUMYIXZ2BG,4,3993,menclothingactiveactive shirts tees100 cottondouble needle stitched hemmed armholes bottomtear away labeldouble needle stitched hemmed armholes bottom1x1 ribbed bound collar double needle coverstitchingseamless body wide printing area,88,3.7954545454545454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B0016FZOH2,AN5MMQEOWN65C,5,47950,womenshoesfashion sneakers100 leathersynthetic,654,4.018348623853211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B012XMO9S6,A23MFWQ1VTGNR,3,1114611,menshoesoxfords,83,4.759036144578313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0198Y9ZKO,A2IV4PYBE6YCJF,4,1253395,womenclothingtops tees blousesblouses button shirts51 rayonimportedfront button closuretwo chest button cuff sleevesitem 68068 lightweight breathable hand,169,3.810650887573965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00J2BQSCW,A34UJVEG5FJ9W5,3,689730,womenclothingskirtscasual,372,4.655913978494624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00DNPVVVQ,A15CFX4CN6O2LZ,4,499135,menclothingactivetrack active jacketsrib mock zips chin warmthcontrast stripes athletic stylerib cuffs hem snug fitside zip secure storageteam crest chest print pride,14,4.642857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B004R1I492,ADF6F9Q95B25Q,4,170727,novelty moreclothingnoveltymenshirtst shirts,516,4.494186046511628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00GPQ5N3C,A37X9XZNUL9NND,5,602076,novelty moreclothingnoveltymenhoodies100 cottonold glory exclusivelicensed music entertainment itemone kindcottondetailed graphic artwork,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00OD9JH6W,AVY999COX1YQO,5,862342,menshoesfashion sneakers,9410,4.417428267800212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01CSRFJWG,A1RSIC3FG3J4QH,1,1334392,luggage travel gearbackpackskids backpacksmaterial lightweight canvas girls backpack 9 x17 d h classic designs fitness school use daily casual backpackthe main inner compartment backpack can put notebooks magazines files side can carry water bottle umbrella zippered located perfect wallet snack mini main compartment store cellphone small electronics bookbag classic backpack has padded adjustable straps make carry large capacity most living necessities can loaded freely lightweight backpack perfect everyday school casual trips,108,4.25925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00RDGVICI,A38J3AFR69GIRX,5,926483,menshoesfashion sneakers,50,4.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00RK3JURE,A1X1DV2I2FE9BS,4,928775,womenclothingskirts,161,4.422360248447205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00GNVZB3G,A32HG60K1P1329,5,599799,novelty moreclothingnoveltywomenhoodies,295,4.074576271186441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00E4XQ72Y,AXTJW0G3GKDIA,5,519004,menclothingactiveactive pants,1277,4.31010180109632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00FR9LTPY,AKLJVSNMJJGZM,4,573058,menuniforms work safetyclothingwork utility safetypants,375,4.301333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B016225L2G,A19F93SEK9UAHW,5,1177660,womenshoesboots,91,4.0989010989010985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00H5CXBDO,A1RRHJ0L23LGJU,4,618566,novelty moreclothingnoveltymenhoodies100 cottonmanufactured lrg brand unused unworn item including handmade items original packaging such original box bag original tags attached,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B000NZKD18,A3R69MXU509PZR,5,22944,menshoesfashion sneakers,7308,4.417214012041598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00LADD9LI,A1FBYD2DMJBV87,4,768171,menshoesoxfords,103,3.922330097087378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B017JE3UCY,A1PTQI8HJ5T7N6,5,1211767,womenclothingjeansthese premium denim distressed jeans pants amazingly versatile spandex stretchmachine cool water tumble low bleachhand measurement waist inseam hips waist inseam hips waist inseam hips waist inseam hips waist inseam hips waist inseam hips plus rear zipper denim jeans,206,4.019417475728155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B00NFYPDKK,A2GUIRG08SWJLD,3,833597,womenclothingskirts,1451,3.919365954514128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B01FFF9QL8,A1H1QY2IX4077Y,5,1399623,menshoesfashion sneakers,44,3.0681818181818183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00HQ4KULM,ADM65KB1FH151,5,635615,menclothingjackets coatsactive performanceshells,1540,4.625324675324675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00HDZIT0S,A3MOXHWLVPITQF,5,625606,womenshoesoxfords,241,3.809128630705394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00CJYNP52,A3UAI446MI21YF,4,464186,womenclothingpetite fitted blazer double lapelpeplum waist dipped hemlength approx expedited service available nowmade,290,3.155172413793104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B018837OPE,A1177YH5J4REBU,1,1231853,womenclothingtops tees blousestunics34 tunic lengthcotton polymachine washimported,45,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00VL4IWT0,A5F5LS6PKCIXF,5,1005189,menshoesoxfords,44,3.613636363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B000MXLYVY,A3B07A3WV6P2PO,3,21277,menclothingpantscasual,2468,4.074959481361426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00E68VMT0,A3JU892MCS5BAB,5,520843,menclothingactiveactive hoodies100 polyesterimportedhand washfull zip hood added warmtheasy care maintains after,51,3.843137254901961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00400N79C,AUJR5PP8L4REU,5,138815,womenshoesbootsmid calf,953,4.305351521511017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00DQEWU1E,A1FFC4JW9LZ09T,5,501607,womenclothingskirtscasualmade spandexwomens sizes waist measurement skirts have lengthcomfortable stretchy elastic waistband perfect fitscallop seam across skirt modern look,435,4.236781609195402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B01D0RQ0MQ,A2CFP15X5DPIWL,5,1340581,womenshoesoxfords,28,4.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B000N3Q7B0,AM8YEJYEALMLO,5,21456,menclothingpantsdress,2119,4.459178857951864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000WTOCS0,A1RHSXWJLHM7IS,4,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B017KUYR7E,A3NGJ6MF8Y5VNA,5,1213044,menshoesoxfords100 leatherimportedsynthetic solemixed,6,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01DBU0TS8,A3JE0DQGPAZDI0,4,1348631,womenclothingskirtscasualfloral stretch waistmaterial polyestermulti selectionsize 4inch 100cm waist 5inch 68cm 82cm hips 1inch 140cm hem 8inch 200cm weight 9 eachhand hang,114,3.701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00WD3HLKO,A1C86VZBC1GUIH,1,1019998,menclothingjackets coatswool blends,274,3.781021897810219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B0035JAXQE,A3DSCNU88LI0FC,5,112580,novelty moreclothingnovelty100 cottonthis junior ladies tee recommend order unsure cottonpre shrunk,3,3.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B015JOFCR2,A132Y7H8IS7Y7S,2,1164874,menclothingsleep loungesleep setstop pants polyestermachine coldlimited time sale pictured2 value thermal top fleece lined pantswarm stretchy note actual item might slightly different image displayed due lighting photoshoot monitor display,116,4.172413793103448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00NOOX9ZW,A1MCHHNTKVLXTE,5,842354,menclothingjackets coatslightweight jacketscotton,184,4.130434782608695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B015G2HA3Q,A2ZHUAN2E9ZSI1,5,1161550,womenclothingskirtscasual,445,4.593258426966292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00BJUMYZE,A32D7SWOJYPNPG,5,424828,womenshoesfashion sneakerspatent leatherrubber soleshaft archplatform brand new2 heel platformtrue,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00MEA8Q8W,A1PDFZKF69I4GZ,1,802168,menclothingactiveactive shorts100 brand qualitymaterial blendfashion shorts casual pantspackage includes pants,12,3.9166666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B001K2MY42,A1K2PEF9XUJOBC,4,69064,menclothingactiveactive hoodies,366,4.163934426229508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B0030VOYVM,A2R6TM3OHLLWZP,3,109801,womenclothingcoats jackets veststrench rain anoraksraincoats,1957,4.349003576903423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00YU3YOSW,ADML1SBJ3JYXP,1,1060559,womenclothingsuiting blazersblazersmaterial polyesterdecoration zippercollar v necklong,10,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B00HA02TZW,A3G43LQL8LV40V,4,622664,menclothingsuits sport coatssuits,21,3.952380952380953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00AM4M9EO,A1GHNUSA845QSO,4,384794,womenshoesfashion sneakers,650,4.421538461538462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00ZGF5N5Q,A2V6EATCQBESH1,3,1067680,novelty moreclothingnoveltymenshirtst shirts100 blackfree hugs neonfront print solid backmachine washablesee store more apparel yourself,5,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00SSQINOI,A1TY8MUK2HVL9,3,950101,womenshoesbootsankle bootie,161,4.596273291925466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00CAJS326,A25UJRT5KIR4T0,5,452937,mensurf skate streetshoesfashion sneakers,679,4.368188512518409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B018UMUZG8,A3GVPL2LFQ774W,5,1244076,womenclothingpants90 spandexhand coldnovelty palazzo pantmade usaavailable multi sizes colorstrendy comfortabledifferent sizes flatter every figure,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000P2015M,A2FF5PFBRHMGC2,5,24394,mencontemporary designershoesoxfords100 leatherleather,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00MF0RS1W,A2RY90JI07FF4Z,4,802709,womenclothingcoats jackets vestsdown jackets parkas,504,4.138888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B0043KX5Y6,A3S8IHGGOLU91Y,5,142870,menshoesoxfords,17,4.470588235294118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B013VYGD98,A3HWPX2469B8KI,5,1129277,menclothingactiveactive shirts tees,68,4.264705882352941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00H6TTI4W,A2XFN90A1I905G,1,619176,menclothingactiveactive pantsjoe brand youth cozy sweatpants sizes youth xl7 ounce poly fleece joe logo inside pantselastic waistband cuffs drawstring waist available ash athletic heather charcoal jet black navy red royal whiteyouth sizes,399,3.81203007518797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01ABLNWC0,A1PY01MN9ULHX4,2,1275183,menshoesoxfords,33,3.8181818181818175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01G1N9YMO,A2OBEM8Z05NVMY,2,1413842,luggage travel gearmessenger bagscanvaszipper closure10 high4 wide100 brand eco friendly canvas durable comfortable2 main zipper compartments mesh zipper hold daily use necessities another main compartment can hold ipad kindle zipped slots zipped pocketsadjustable straps carrying comfort,565,4.461946902654868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00HQ4KULM,A297H477IPO8EK,5,635615,menclothingjackets coatsactive performanceshells,1540,4.625324675324675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00OP6R1SO,A2I86UNXC6GVVK,5,869996,novelty moreclothingnoveltymenshirtst shirts,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B003XDTP4I,A2JC9WPKIT34Q,1,135466,womenclothingpantscasual60 elasticimportedmachine washflat dress pant boot leg opening featuring top entry welt besom seatsure stretch waistbandzip fly concealed hook,701,3.614835948644793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00K1JQXG0,A2PJDVIBH12C71,5,723543,womenclothingskirtscasual95 spandexmade usahand gentle washsmall waist hip medium waist hip large waist hip xlarge waist hip,220,4.2727272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00MRYDC70,AGJLI590V1SMY,5,814134,menshoesoxfords,11,3.8181818181818175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00H27MPF2,A2IJP3VWY5D2NX,5,615043,menshoesathleticrunningroad runningsuedeimportedrubber soleeveryday casual sneaker jersey knit panels iconic n logopadded collar tonguedual layer foam midsole,272,4.400735294117647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00RNLNI2Q,AOAQGCWQZEV2T,5,930396,womenshoesbootsknee highall man madesynthetic soleshaft shaft arch arch,69,4.521739130434782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B005CSNXB8,A1WG4TXNHMRR2O,5,211990,womenclothingactiveactive pants80 oxford grey granite heather polyesterdrawstring closuremachine washrelaxed sweatpant featuring wide rib knit waistband drawstring finish elasticized cuffs,478,3.711297071129707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B016QW2E0E,AMYLSW06VXN5N,5,1193323,womenclothingcoats jackets vestsdown jackets parkas,23,4.3478260869565215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B000MXIMKK,AC6R1HDFRDK18,5,21275,menclothingpantsdress,6037,4.405168129865827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000IOLG6U,A2Y4NIF3SOMJ2Y,5,15923,womenclothingactiveactive pants,366,4.546448087431694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000WTOCS0,A1ASUNJT8K0OTT,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00CJYNP52,A2OBO95RLY33AB,3,464186,womenclothingpetite fitted blazer double lapelpeplum waist dipped hemlength approx expedited service available nowmade,290,3.155172413793104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B00B7Q9002,A205MJR147XOJY,5,410761,womenclothingtops tees blousesblouses button shirts approximate top center hem measurement taken 2xl pull over percentage rayon care instructions,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00JUM6MDI,A1CDAB5FL6BDO4,5,716984,menclothingactiveactive pants,1910,3.850261780104712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00HQ4KULM,A136NHV871IGYN,5,635615,menclothingjackets coatsactive performanceshells,1540,4.625324675324675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B01D6QNY52,A3GPBDXUNFKQ0R,1,1345388,womenclothingleggings92 spandex stretch ultra hand feel inner liningeasy wear seamless waist band better conform body shape bring out curveshigh stretch recovery rate leggings maintain their original shape sizelight breathable perfect spring layering summer pants,201,4.024875621890548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0117PMM1G,A31DP954B2B5F3,4,1093304,menclothingactiveactive hoodiesvendor name nikestyle 678560 065material polyesterdescr nike aw77 hoody shoeboxcolor cool grey black htr,2,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B005AQD2UE,A35RMX4YISWAKK,5,207195,womenshoesoxfords100 tumbled nubuckimportedrubber solecolor pop stitchmemory foam insole comfortrubber outsoledesigned women womenpremium suede,71,4.422535211267606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00MDH2AT2,A31SG9FUU5KEA1,5,801819,menclothingjackets coatsactive performanceshells,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B01HFJY5PY,A2KGY5YO5SCAHJ,5,1444944,womenshoesoxfords,25,4.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00CC2QQUM,A260BV09QJ86OI,5,455543,novelty moreclothingnoveltymenhoodies,14,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00IAZRNXO,A3R3S13SG40ZPG,3,661097,menclothingshirtscasual button shirts60 polyesterimportedbutton closuremachine washclassic flannelpatch chestasymmetric yoke,7,3.7142857142857135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00I2Z5YPG,A1P4V1JMZLD5RJ,5,651387,menshoesoxfords,72,4.569444444444445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00M9D0EZW,A3DOFXG1JZLDVV,1,798502,womenclothingskirtscasual,295,3.922033898305085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B0097XAXQW,A355KLY7RGSNOD,4,343886,menshoesoxfords,241,4.1120331950207465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B000W8WSI2,A2XQHD0GK346I0,5,32373,menshoesoxfords,3044,4.228975032851511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00SBHMPEI,A1YFU0DJLD316Z,3,941447,womenuniforms work safetyclothingwork utility safetypants,25,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00V6JUAYU,A1GUD3034JC0VH,5,996996,menshoesfashion sneakers,534,4.48501872659176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00B09BV7Q,AJGG74R59AH8M,5,400849,menshoesbootschukka100 full grain leatherimportedrubber soleshaft archheel chukka inspired boot sporty details rugged outsolepadded tongue collar,526,4.38403041825095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00BOOU5ZG,A370KV455GDN7V,4,429407,novelty moreclothingnoveltywomensweatshirts,8,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B00TUFMKN6,A3V06T10J7ZKLZ,2,970698,womenclothingcoats jackets vestsdown jackets parkas,9,4.555555555555555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00VJKDUZW,A23PHJ2IUAISO6,4,1004061,menshoesfashion sneakers100 leathermade usleather solelace,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00AT5QPJ6,A3OH0BPHD2JDDQ,4,392871,womenmaternitynursingtops teestunics,12,3.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B008J4E46K,A1BHZXB43H1054,5,321926,womenshoesfashion sneakers100 textileimportedrubber solebreathable mesh versatile bungee craft extreme comfort,92,4.173913043478261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000NZKD18,A8E52V3HK52XE,5,22944,menshoesfashion sneakers,7308,4.417214012041598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00MX37XFC,A1HZT1CINV4EKC,5,818021,womenclothingactivetrack active jackets100 polyesterimportedmachine washasymmetrical zip fronthigh performance fabricmoto stylingzip pocketscomfort rib cuff,12,4.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B000OV99YS,A2I3GW6M8XTDX1,1,24049,menclothingpantscasual,1565,4.227476038338658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01G1N9YMO,A1EG0ZMRMLUZS7,4,1413842,luggage travel gearmessenger bagscanvaszipper closure10 high4 wide100 brand eco friendly canvas durable comfortable2 main zipper compartments mesh zipper hold daily use necessities another main compartment can hold ipad kindle zipped slots zipped pocketsadjustable straps carrying comfort,565,4.461946902654868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B000WTOCS0,A376WVQ2LZT7YQ,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00JUOD4WS,A1AGQR2NH7XSU3,5,717071,womenshoesfashion sneakers100 leatherimportedrubber sketch airmemory foam insolenon marking outsole,44,4.386363636363637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00EEVW072,A18RXKR15K51L3,5,529392,boysshoesloafers100 canvasimportedfabric liningslip closuresuper cool sneaker spider man graphicseasy heel looppadded collarnon marking outsole,128,4.2578125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000EDMSEE,A1OYYN45C87933,5,8816,womenshoesfashion sneakers,7308,4.415435139573071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000WTOCS0,A38MXFN0NKJLTV,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0156FG3V8,A2ASA1KULHZ6GV,5,1155807,womenclothingskirtsnight outasian waist 68cm 8in hip 86cm 9in 41cm 1in asian waist 72cm 3in hip 90cm 4in 42cm 5in asian 9 waist 76cm 9in hip 94cm 0in 43cm 9in asian waist 80cm 5in hip 98cm 6in 44cm 4inskirt mid waist cut out asymmetric hemplain minidry cleanpolyurethane black,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00028B5C2,A2CNR7ZFR1KYON,3,1216,menuniforms work safetyclothingwork utility safetypants,2461,4.009752133279155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00VC7R4TK,AKYQAAT4G6AA4,5,1000354,womenclothingtops tees blousestunics,30,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00M0Y5B1W,A1AFGL1BJSWIV1,3,791655,womenshoesbootsmid calf,467,4.100642398286938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00QQWVQDG,AK43CMPI0ESDI,4,915126,menshoesoxfords100 leatherimportedrubber soleshaft archbreathable leather,18,3.9444444444444446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00SC70IYQ,A17N8LX1RROPJP,5,941846,womenclothingsuiting blazersblazersmachine hand hang fpawobl04 boyfriend blazer fpawobl023 single button regular blazer striped lininglightweight breathable stretch comfort order between sizes advised see chart most accurate,390,3.2256410256410257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B000BY0O8I,A1KH68PFISKU32,1,7358,menshoesoxfords100 leathersynthetic solegenuine full grain leather extra strength instant comfort rugged pigskin upperpermanent direct attach molding seals out waterpatented lasting dri lex wicks away sweat keeps skin comfortableremovable double density footbed adds cushioning stabilitylightweight polyurethane midsole,23,3.652173913043478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00XZ3EF0U,A1KUM0IHV9QS6T,4,1048599,womenclothingskirts,987,3.7700101317122594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00AF6UIR4,A1F3M4VKJAD9IG,5,378313,womenclothingcoats jackets veststrench rain anoraksraincoats,9,4.888888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00V44TXCW,A113P8DRH93XMU,3,995200,womenclothingtops tees blousesblouses button shirts,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B0012BPU3S,AC9RCYBCB764H,4,39774,menclothingpantsdress,676,4.236686390532545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B001AE6FI6,A10FSX2LX7DRY9,5,54475,menclothingpants,388,4.244845360824742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00AL4GPCC,A2DNBJMP9Y4PL5,3,383954,menshoesoxfordsquality leather synthetic uppers synthetic soledurable leather synthetic uppers wow shoe padded insoles wow shoe,2,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B015EW16LU,A3U1VPH382ONX,5,1160807,menshoesoxfords,366,4.300546448087432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B001CHEQ7S,A1ELTRLE2ZBSKH,2,58589,mensurf skate streetshoesfashion sneakers,3998,4.463231615807904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B0009G3QH4,A3BZU984POH2WA,5,3949,menclothingactiveactive sweatshirts,1308,4.244648318042813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B00R54SFDI,A2L04V3AR84RJ8,1,921982,womenshoesfashion sneakers,442,4.244343891402715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01CID1ZYQ,A26R92B4NW6P45,5,1326678,womenclothingpantswear work,146,4.095890410958904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00IJLWRF8,A3NU3JFT7CC0UM,5,669462,menshoesbootschukka,91,3.879120879120879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B009ZHFFPO,A2MEXD3FLGKIXU,4,366129,menclothingpantscasual,1014,4.0788954635108485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00MRDORFM,A2WJHGORL5L3W2,4,813709,womenclothingtops tees blousestunics,429,4.011655011655011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B014PTLQYU,A2E1VDIGE11GZN,5,1145351,novelty moreclothingnoveltymenshirtst shirtsquality shirtplease check chart left europe,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B004QM2C5Y,AS8F1H9AL4P4V,3,170201,womenshoesbootsknee high100 syntheticsynthetic soleshaft archheel boot opening around,23,4.043478260869565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00MXF0CBW,A1HN84TNMT1UO5,5,818449,womenclothingskirtscasual,149,4.409395973154362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B016KQ5R8W,A2XYSRS4L5NBAQ,4,1189065,womenclothingtops tees blousestunicsmaterial polyesterhigh materialoccasion casualgarment care hand hang bleachunique make more beautiful fashion sexypackage content women top,284,3.897887323943662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00OD9JH6W,A3N0L5XCN1MMF,5,862342,menshoesfashion sneakers,9410,4.417428267800212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00B9U33PY,A3B1GY84NA42HV,4,413320,menshoesfashion sneakers100 leather fabricimportedrubber soleshaft archheel premium leather comfort durability,10,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000NZKD18,A3NG7W8ZRRKL0U,5,22944,menshoesfashion sneakers,7308,4.417214012041598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B0002FHJ66,A100BE7IY0FV2W,5,1368,menclothingactiveactive sweatshirts100 cottonpull closure8 ounce poly pill resistant air jet yarndouble needle stitchingdouble lined hood dyed match drawcord1x1 rib knit cuffs waistband spandexfront pouch,1961,4.453340132585415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B000A2KCAQ,A3E8BCLSWKPIQY,4,4995,menuniforms work safetyclothingwork utility safetypants,2775,4.49981981981982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00O6APVJ0,A37VUULWW52A4E,5,857180,novelty moreclothingnoveltymenshirtst shirts,165,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00B6ZMKE2,AA7UQSPOAJ15Q,5,409604,menshoesoxfords100 leather syntheticrubber solefit true sizeoutsole rubberupper suedefeatures item include memory foam nautical,66,4.46969696969697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00CMYYALM,A2EZURYTMYVI17,5,467374,womenshoesfashion sneakerscottonimportedmanmade 9 canvas blendeva outsole comfort cushioning,330,4.363636363636363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01549TT9O,AP248MU9E8Y0I,5,1154089,womenclothingtops tees blousesknits tees,156,4.506410256410256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
